Sales;Date;Día;Mes;Año;Semana
18523.17;23/04/2015;5;4;2015;17
20447.83;24/04/2015;6;4;2015;17
20865;25/04/2015;7;4;2015;17
20889.96;26/04/2015;1;4;2015;17
20843.67;27/04/2015;2;4;2015;18
20294.33;28/04/2015;3;4;2015;18
18051.88;29/04/2015;4;4;2015;18
20132.08;30/04/2015;5;4;2015;18
20412.67;01/05/2015;6;5;2015;18
20690.92;02/05/2015;7;5;2015;18
20635.42;03/05/2015;1;5;2015;18
20582.75;04/05/2015;2;5;2015;19
20067.88;05/05/2015;3;5;2015;19
17912.92;06/05/2015;4;5;2015;19
20181.29;07/05/2015;5;5;2015;19
20616.13;08/05/2015;6;5;2015;19
20740.75;09/05/2015;7;5;2015;19
20816.46;10/05/2015;1;5;2015;19
20715.21;11/05/2015;2;5;2015;20
19826.67;12/05/2015;3;5;2015;20
17578.96;13/05/2015;4;5;2015;20
19883;14/05/2015;5;5;2015;20
20562.46;15/05/2015;6;5;2015;20
20654.29;16/05/2015;7;5;2015;20
20690.63;17/05/2015;1;5;2015;20
20358.33;18/05/2015;2;5;2015;21
18649.04;19/05/2015;3;5;2015;21
17337.04;20/05/2015;4;5;2015;21
19735.08;21/05/2015;5;5;2015;21
20343.17;22/05/2015;6;5;2015;21
20376.83;23/05/2015;7;5;2015;21
20569.71;24/05/2015;1;5;2015;21
20753.58;25/05/2015;2;5;2015;22
20006.08;26/05/2015;3;5;2015;22
17571.88;27/05/2015;4;5;2015;22
20116;28/05/2015;5;5;2015;22
20590.83;29/05/2015;6;5;2015;22
20915.71;30/05/2015;7;5;2015;22
20877.25;31/05/2015;1;5;2015;22
20750.79;01/06/2015;2;6;2015;23
20052.54;02/06/2015;3;6;2015;23
17994.71;03/06/2015;4;6;2015;23
20492;04/06/2015;5;6;2015;23
21137.54;05/06/2015;6;6;2015;23
21209.67;06/06/2015;7;6;2015;23
20949.71;07/06/2015;1;6;2015;23
20534.29;08/06/2015;2;6;2015;24
19826.25;09/06/2015;3;6;2015;24
17791.75;10/06/2015;4;6;2015;24
19831.54;11/06/2015;5;6;2015;24
20810.92;12/06/2015;6;6;2015;24
21220.21;13/06/2015;7;6;2015;24
21469.54;14/06/2015;1;6;2015;24
21521.17;15/06/2015;2;6;2015;25
20827.58;16/06/2015;3;6;2015;25
18650.08;17/06/2015;4;6;2015;25
21568.33;18/06/2015;5;6;2015;25
22041.67;19/06/2015;6;6;2015;25
22352.17;20/06/2015;7;6;2015;25
22590.96;21/06/2015;1;6;2015;25
22385.67;22/06/2015;2;6;2015;26
22121.79;23/06/2015;3;6;2015;26
19912.88;24/06/2015;4;6;2015;26
22716.42;25/06/2015;5;6;2015;26
23533.54;26/06/2015;6;6;2015;26
23777.33;27/06/2015;7;6;2015;26
24141.29;28/06/2015;1;6;2015;26
23819.67;29/06/2015;2;6;2015;27
22298.46;30/06/2015;3;6;2015;27
19512.75;01/07/2015;4;7;2015;27
22304.79;02/07/2015;5;7;2015;27
23030.92;03/07/2015;6;7;2015;27
23305.29;04/07/2015;7;7;2015;27
23554;05/07/2015;1;7;2015;27
23159.42;06/07/2015;2;7;2015;28
22104.17;07/07/2015;3;7;2015;28
19854.67;08/07/2015;4;7;2015;28
22874.25;09/07/2015;5;7;2015;28
23773.96;10/07/2015;6;7;2015;28
23865.33;11/07/2015;7;7;2015;28
24095.42;12/07/2015;1;7;2015;28
23387.46;13/07/2015;2;7;2015;29
22256.25;14/07/2015;3;7;2015;29
20109.17;15/07/2015;4;7;2015;29
22503.96;16/07/2015;5;7;2015;29
22990.54;17/07/2015;6;7;2015;29
23664.38;18/07/2015;7;7;2015;29
24068.79;19/07/2015;1;7;2015;29
24269.63;20/07/2015;2;7;2015;30
23383;21/07/2015;3;7;2015;30
20333.58;22/07/2015;4;7;2015;30
23908.54;23/07/2015;5;7;2015;30
24615.75;24/07/2015;6;7;2015;30
24653.75;25/07/2015;7;7;2015;30
24946.96;26/07/2015;1;7;2015;30
24829.58;27/07/2015;2;7;2015;31
23785.25;28/07/2015;3;7;2015;31
21317.71;29/07/2015;4;7;2015;31
24096.54;30/07/2015;5;7;2015;31
24661.17;31/07/2015;6;7;2015;31
24653.63;01/08/2015;7;8;2015;31
23893.75;02/08/2015;1;8;2015;31
23832.67;03/08/2015;2;8;2015;32
22801.58;04/08/2015;3;8;2015;32
20389.54;05/08/2015;4;8;2015;32
23284.92;06/08/2015;5;8;2015;32
23497.5;07/08/2015;6;8;2015;32
23468.67;08/08/2015;7;8;2015;32
23698.25;09/08/2015;1;8;2015;32
23772.54;10/08/2015;2;8;2015;33
23101.79;11/08/2015;3;8;2015;33
20700.13;12/08/2015;4;8;2015;33
23456.33;13/08/2015;5;8;2015;33
23916.58;14/08/2015;6;8;2015;33
24038.38;15/08/2015;7;8;2015;33
23959.13;16/08/2015;1;8;2015;33
23910;17/08/2015;2;8;2015;34
22741.63;18/08/2015;3;8;2015;34
20512.79;19/08/2015;4;8;2015;34
23355.96;20/08/2015;5;8;2015;34
24221.46;21/08/2015;6;8;2015;34
24354.79;22/08/2015;7;8;2015;34
24371.21;23/08/2015;1;8;2015;34
24181.25;24/08/2015;2;8;2015;35
23080.88;25/08/2015;3;8;2015;35
20597.96;26/08/2015;4;8;2015;35
23282.29;27/08/2015;5;8;2015;35
23446.38;28/08/2015;6;8;2015;35
23699.08;29/08/2015;7;8;2015;35
22636.46;30/08/2015;1;8;2015;35
23660.67;31/08/2015;2;8;2015;36
22847.71;01/09/2015;3;9;2015;36
20361.17;02/09/2015;4;9;2015;36
23158.04;03/09/2015;5;9;2015;36
23997.63;04/09/2015;6;9;2015;36
23849.04;05/09/2015;7;9;2015;36
23592.58;06/09/2015;1;9;2015;36
23083.25;07/09/2015;2;9;2015;37
21535.75;08/09/2015;3;9;2015;37
19002.75;09/09/2015;4;9;2015;37
21294.67;10/09/2015;5;9;2015;37
22035.5;11/09/2015;6;9;2015;37
22062.08;12/09/2015;7;9;2015;37
21745.04;13/09/2015;1;9;2015;37
21524.29;14/09/2015;2;9;2015;38
21012.54;15/09/2015;3;9;2015;38
18999.38;16/09/2015;4;9;2015;38
20596.83;17/09/2015;5;9;2015;38
21262.83;18/09/2015;6;9;2015;38
21340.17;19/09/2015;7;9;2015;38
21586.13;20/09/2015;1;9;2015;38
21415.58;21/09/2015;2;9;2015;39
20851.42;22/09/2015;3;9;2015;39
18680.29;23/09/2015;4;9;2015;39
20428.42;24/09/2015;5;9;2015;39
20875.29;25/09/2015;6;9;2015;39
21018.67;26/09/2015;7;9;2015;39
21239.67;27/09/2015;1;9;2015;39
21160;28/09/2015;2;9;2015;40
20675.13;29/09/2015;3;9;2015;40
18595.04;30/09/2015;4;9;2015;40
20479.75;01/10/2015;5;10;2015;40
21087.38;02/10/2015;6;10;2015;40
21186.46;03/10/2015;7;10;2015;40
20902.5;04/10/2015;1;10;2015;40
20720.21;05/10/2015;2;10;2015;41
20311.04;06/10/2015;3;10;2015;41
18745.29;07/10/2015;4;10;2015;41
20500.42;08/10/2015;5;10;2015;41
21004.08;09/10/2015;6;10;2015;41
20629.71;10/10/2015;7;10;2015;41
17673.5;11/10/2015;1;10;2015;41
13421.25;12/10/2015;2;10;2015;42
13342.21;13/10/2015;3;10;2015;42
14433.5;14/10/2015;4;10;2015;42
19077.92;15/10/2015;5;10;2015;42
20578.79;16/10/2015;6;10;2015;42
20674.54;17/10/2015;7;10;2015;42
20730.25;18/10/2015;1;10;2015;42
20657.46;19/10/2015;2;10;2015;43
20145.08;20/10/2015;3;10;2015;43
18135.58;21/10/2015;4;10;2015;43
20228.38;22/10/2015;5;10;2015;43
20729.92;23/10/2015;6;10;2015;43
20858.08;24/10/2015;7;10;2015;43
20886.63;25/10/2015;1;10;2015;43
20842.04;26/10/2015;2;10;2015;44
20296.33;27/10/2015;3;10;2015;44
18156.21;28/10/2015;4;10;2015;44
18799.83;29/10/2015;5;10;2015;44
20617.92;30/10/2015;6;10;2015;44
21085.08;31/10/2015;7;10;2015;44
21118.21;01/11/2015;1;11;2015;44
21354.58;02/11/2015;2;11;2015;45
20994.58;03/11/2015;3;11;2015;45
18869.25;04/11/2015;4;11;2015;45
21452.42;05/11/2015;5;11;2015;45
22343.25;06/11/2015;6;11;2015;45
22558.33;07/11/2015;7;11;2015;45
22680.5;08/11/2015;1;11;2015;45
22601.54;09/11/2015;2;11;2015;46
21770.79;10/11/2015;3;11;2015;46
19628.63;11/11/2015;4;11;2015;46
21882.92;12/11/2015;5;11;2015;46
22637.88;13/11/2015;6;11;2015;46
22836.5;14/11/2015;7;11;2015;46
22215.63;15/11/2015;1;11;2015;46
22119.71;16/11/2015;2;11;2015;47
21457.5;17/11/2015;3;11;2015;47
19493.33;18/11/2015;4;11;2015;47
21956.25;19/11/2015;5;11;2015;47
23039.92;20/11/2015;6;11;2015;47
23232.13;21/11/2015;7;11;2015;47
23284.25;22/11/2015;1;11;2015;47
22798.38;23/11/2015;2;11;2015;48
22167.13;24/11/2015;3;11;2015;48
20143.58;25/11/2015;4;11;2015;48
22632.25;26/11/2015;5;11;2015;48
23301.38;27/11/2015;6;11;2015;48
23462.79;28/11/2015;7;11;2015;48
23706.13;29/11/2015;1;11;2015;48
23365.75;30/11/2015;2;11;2015;49
22723.08;01/12/2015;3;12;2015;49
20448.5;02/12/2015;4;12;2015;49
22903.75;03/12/2015;5;12;2015;49
23406.63;04/12/2015;6;12;2015;49
23530.13;05/12/2015;7;12;2015;49
23682.33;06/12/2015;1;12;2015;49
23564.92;07/12/2015;2;12;2015;50
22627;08/12/2015;3;12;2015;50
20651.71;09/12/2015;4;12;2015;50
22969;10/12/2015;5;12;2015;50
23284.54;11/12/2015;6;12;2015;50
23374.17;12/12/2015;7;12;2015;50
23943.29;13/12/2015;1;12;2015;50
23806.58;14/12/2015;2;12;2015;51
23138.88;15/12/2015;3;12;2015;51
21479.75;16/12/2015;4;12;2015;51
23490.38;17/12/2015;5;12;2015;51
23399.17;18/12/2015;6;12;2015;51
20375.54;19/12/2015;7;12;2015;51
16783.75;20/12/2015;1;12;2015;51
16712;21/12/2015;2;12;2015;52
17178;22/12/2015;3;12;2015;52
18075.13;23/12/2015;4;12;2015;52
23026.88;24/12/2015;5;12;2015;52
23995.5;25/12/2015;6;12;2015;52
24048.21;26/12/2015;7;12;2015;52
24163.08;27/12/2015;1;12;2015;52
24154.71;28/12/2015;2;12;2015;53
23520.21;29/12/2015;3;12;2015;53
21460.83;30/12/2015;4;12;2015;53
21992.04;31/12/2015;5;12;2015;53
20174.58;01/01/2016;6;1;2016;1
23816.75;02/01/2016;7;1;2016;1
24519.5;03/01/2016;1;1;2016;1
24591.92;04/01/2016;2;1;2016;2
23985.04;05/01/2016;3;1;2016;2
21405.13;06/01/2016;4;1;2016;2
24086.29;07/01/2016;5;1;2016;2
24579.92;08/01/2016;6;1;2016;2
24727.25;09/01/2016;7;1;2016;2
24846.83;10/01/2016;1;1;2016;2
24608.25;11/01/2016;2;1;2016;3
23861.46;12/01/2016;3;1;2016;3
21642.46;13/01/2016;4;1;2016;3
24076.67;14/01/2016;5;1;2016;3
24843.08;15/01/2016;6;1;2016;3
24737.96;16/01/2016;7;1;2016;3
24488.83;17/01/2016;1;1;2016;3
24175.75;18/01/2016;2;1;2016;4
23352;19/01/2016;3;1;2016;4
21133.67;20/01/2016;4;1;2016;4
23832.17;21/01/2016;5;1;2016;4
24161.96;22/01/2016;6;1;2016;4
24252.96;23/01/2016;7;1;2016;4
24553.5;24/01/2016;1;1;2016;4
24336.83;25/01/2016;2;1;2016;5
23450.08;26/01/2016;3;1;2016;5
20942.25;27/01/2016;4;1;2016;5
23933.71;28/01/2016;5;1;2016;5
23730.71;29/01/2016;6;1;2016;5
24039.46;30/01/2016;7;1;2016;5
24233.96;31/01/2016;1;1;2016;5
24306.25;01/02/2016;2;2;2016;6
23051;02/02/2016;3;2;2016;6
20576.75;03/02/2016;4;2;2016;6
23208.13;04/02/2016;5;2;2016;6
23771.38;05/02/2016;6;2;2016;6
24028.63;06/02/2016;7;2;2016;6
24028.33;07/02/2016;1;2;2016;6
24079.83;08/02/2016;2;2;2016;7
23271.25;09/02/2016;3;2;2016;7
21037.83;10/02/2016;4;2;2016;7
23894.96;11/02/2016;5;2;2016;7
24379.17;12/02/2016;6;2;2016;7
24525.38;13/02/2016;7;2;2016;7
24549.79;14/02/2016;1;2;2016;7
24224.42;15/02/2016;2;2;2016;8
23767.08;16/02/2016;3;2;2016;8
20946.17;17/02/2016;4;2;2016;8
23682.38;18/02/2016;5;2;2016;8
24316.88;19/02/2016;6;2;2016;8
24093.96;20/02/2016;7;2;2016;8
24087.75;21/02/2016;1;2;2016;8
23742.38;22/02/2016;2;2;2016;9
22677.38;23/02/2016;3;2;2016;9
20427;24/02/2016;4;2;2016;9
23089.25;25/02/2016;5;2;2016;9
23232.71;26/02/2016;6;2;2016;9
23005.71;27/02/2016;7;2;2016;9
22926.96;28/02/2016;1;2;2016;9
22664.83;29/02/2016;2;2;2016;10
21876.67;01/03/2016;3;3;2016;10
19823.42;02/03/2016;4;3;2016;10
22046;03/03/2016;5;3;2016;10
22167.46;04/03/2016;6;3;2016;10
22120.54;05/03/2016;7;3;2016;10
22185.88;06/03/2016;1;3;2016;10
22084.25;07/03/2016;2;3;2016;11
21245;08/03/2016;3;3;2016;11
19022.71;09/03/2016;4;3;2016;11
21341.75;10/03/2016;5;3;2016;11
21951.13;11/03/2016;6;3;2016;11
22120.63;12/03/2016;7;3;2016;11
22143.79;13/03/2016;1;3;2016;11
22310.92;14/03/2016;2;3;2016;12
21696.17;15/03/2016;3;3;2016;12
19341.5;16/03/2016;4;3;2016;12
21544.04;17/03/2016;5;3;2016;12
22091.38;18/03/2016;6;3;2016;12
22046.71;19/03/2016;7;3;2016;12
22443.58;20/03/2016;1;3;2016;12
22541.13;21/03/2016;2;3;2016;13
21255.21;22/03/2016;3;3;2016;13
18908;23/03/2016;4;3;2016;13
20868.33;24/03/2016;5;3;2016;13
21310.42;25/03/2016;6;3;2016;13
22101.25;26/03/2016;7;3;2016;13
22050.92;27/03/2016;1;3;2016;13
22045.71;28/03/2016;2;3;2016;14
21734.88;29/03/2016;3;3;2016;14
19492.46;30/03/2016;4;3;2016;14
22010.88;31/03/2016;5;3;2016;14
22525.58;01/04/2016;6;4;2016;14
22571.67;02/04/2016;7;4;2016;14
22561.83;03/04/2016;1;4;2016;14
22242.71;04/04/2016;2;4;2016;15
21567.5;05/04/2016;3;4;2016;15
19472.42;06/04/2016;4;4;2016;15
21846.83;07/04/2016;5;4;2016;15
22090.21;08/04/2016;6;4;2016;15
22153.13;09/04/2016;7;4;2016;15
22105.13;10/04/2016;1;4;2016;15
21995.5;11/04/2016;2;4;2016;16
21069.63;12/04/2016;3;4;2016;16
18580.88;13/04/2016;4;4;2016;16
20911.75;14/04/2016;5;4;2016;16
21431.33;15/04/2016;6;4;2016;16
21435.79;16/04/2016;7;4;2016;16
21530.71;17/04/2016;1;4;2016;16
21810.29;18/04/2016;2;4;2016;17
21034.08;19/04/2016;3;4;2016;17
18914.83;20/04/2016;4;4;2016;17
21130.42;21/04/2016;5;4;2016;17
21848.54;22/04/2016;6;4;2016;17
20485.13;23/04/2016;7;4;2016;17
21692.96;24/04/2016;1;4;2016;17
22055.04;25/04/2016;2;4;2016;18
21559.17;26/04/2016;3;4;2016;18
19369.13;27/04/2016;4;4;2016;18
21873.92;28/04/2016;5;4;2016;18
22122.04;29/04/2016;6;4;2016;18
22016.67;30/04/2016;7;4;2016;18
21871.25;01/05/2016;1;5;2016;18
22004.46;02/05/2016;2;5;2016;19
21362.33;03/05/2016;3;5;2016;19
19227.67;04/05/2016;4;5;2016;19
21665.88;05/05/2016;5;5;2016;19
21967.67;06/05/2016;6;5;2016;19
22208.54;07/05/2016;7;5;2016;19
22180.17;08/05/2016;1;5;2016;19
22140.04;09/05/2016;2;5;2016;20
21501.42;10/05/2016;3;5;2016;20
19198.04;11/05/2016;4;5;2016;20
21633.75;12/05/2016;5;5;2016;20
22071.04;13/05/2016;6;5;2016;20
22097.21;14/05/2016;7;5;2016;20
22121.29;15/05/2016;1;5;2016;20
22013.67;16/05/2016;2;5;2016;21
21050.21;17/05/2016;3;5;2016;21
18535.58;18/05/2016;4;5;2016;21
19554.58;19/05/2016;5;5;2016;21
21742.25;20/05/2016;6;5;2016;21
22436.04;21/05/2016;7;5;2016;21
22700.75;22/05/2016;1;5;2016;21
22591.13;23/05/2016;2;5;2016;22
21756.63;24/05/2016;3;5;2016;22
19179.75;25/05/2016;4;5;2016;22
21539.5;26/05/2016;5;5;2016;22
22217.25;27/05/2016;6;5;2016;22
22640.92;28/05/2016;7;5;2016;22
22430.54;29/05/2016;1;5;2016;22
22451.25;30/05/2016;2;5;2016;23
21833.96;31/05/2016;3;5;2016;23
19477;01/06/2016;4;6;2016;23
22000.38;02/06/2016;5;6;2016;23
22626.29;03/06/2016;6;6;2016;23
22778.33;04/06/2016;7;6;2016;23
22920.79;05/06/2016;1;6;2016;23
22837.29;06/06/2016;2;6;2016;24
21801.25;07/06/2016;3;6;2016;24
19520;08/06/2016;4;6;2016;24
22067.75;09/06/2016;5;6;2016;24
22597.08;10/06/2016;6;6;2016;24
22640.75;11/06/2016;7;6;2016;24
22829.17;12/06/2016;1;6;2016;24
22853.75;13/06/2016;2;6;2016;25
22136.29;14/06/2016;3;6;2016;25
19642.29;15/06/2016;4;6;2016;25
22224.63;16/06/2016;5;6;2016;25
23279.08;17/06/2016;6;6;2016;25
23397.46;18/06/2016;7;6;2016;25
24032.04;19/06/2016;1;6;2016;25
23860.58;20/06/2016;2;6;2016;26
23087.5;21/06/2016;3;6;2016;26
20555.92;22/06/2016;4;6;2016;26
23460.33;23/06/2016;5;6;2016;26
24391.58;24/06/2016;6;6;2016;26
24648.33;25/06/2016;7;6;2016;26
25002.71;26/06/2016;1;6;2016;26
25072.63;27/06/2016;2;6;2016;27
23683.46;28/06/2016;3;6;2016;27
21260.13;29/06/2016;4;6;2016;27
24049.21;30/06/2016;5;6;2016;27
24054;01/07/2016;6;7;2016;27
24318.75;02/07/2016;7;7;2016;27
24311.33;03/07/2016;1;7;2016;27
24213.33;04/07/2016;2;7;2016;28
23375.13;05/07/2016;3;7;2016;28
20881.42;06/07/2016;4;7;2016;28
23911.5;07/07/2016;5;7;2016;28
24588.58;08/07/2016;6;7;2016;28
24822.25;09/07/2016;7;7;2016;28
24871.17;10/07/2016;1;7;2016;28
24490.67;11/07/2016;2;7;2016;29
23307.5;12/07/2016;3;7;2016;29
20990.67;13/07/2016;4;7;2016;29
24635.42;14/07/2016;5;7;2016;29
25157.29;15/07/2016;6;7;2016;29
24786.17;16/07/2016;7;7;2016;29
24811.21;17/07/2016;1;7;2016;29
24738.29;18/07/2016;2;7;2016;30
24001.75;19/07/2016;3;7;2016;30
21563.63;20/07/2016;4;7;2016;30
24857.17;21/07/2016;5;7;2016;30
25721.46;22/07/2016;6;7;2016;30
25855.58;23/07/2016;7;7;2016;30
25551.04;24/07/2016;1;7;2016;30
25085.46;25/07/2016;2;7;2016;31
23734.71;26/07/2016;3;7;2016;31
21217.42;27/07/2016;4;7;2016;31
24138.96;28/07/2016;5;7;2016;31
24581.38;29/07/2016;6;7;2016;31
24992.71;30/07/2016;7;7;2016;31
25062.25;31/07/2016;1;7;2016;31
24764.83;01/08/2016;2;8;2016;32
23737.46;02/08/2016;3;8;2016;32
21213.21;03/08/2016;4;8;2016;32
24139.71;04/08/2016;5;8;2016;32
24884.79;05/08/2016;6;8;2016;32
25130.33;06/08/2016;7;8;2016;32
25046.92;07/08/2016;1;8;2016;32
24794.75;08/08/2016;2;8;2016;33
23737.63;09/08/2016;3;8;2016;33
21350.29;10/08/2016;4;8;2016;33
23937.63;11/08/2016;5;8;2016;33
24702.46;12/08/2016;6;8;2016;33
24965.38;13/08/2016;7;8;2016;33
25305.79;14/08/2016;1;8;2016;33
25104.67;15/08/2016;2;8;2016;34
23974.17;16/08/2016;3;8;2016;34
21677.29;17/08/2016;4;8;2016;34
24787.13;18/08/2016;5;8;2016;34
25420.88;19/08/2016;6;8;2016;34
25621.75;20/08/2016;7;8;2016;34
25584.38;21/08/2016;1;8;2016;34
25448.21;22/08/2016;2;8;2016;35
24419.96;23/08/2016;3;8;2016;35
21772.17;24/08/2016;4;8;2016;35
24820.54;25/08/2016;5;8;2016;35
25679.21;26/08/2016;6;8;2016;35
25522.21;27/08/2016;7;8;2016;35
25647.42;28/08/2016;1;8;2016;35
25318.96;29/08/2016;2;8;2016;36
23137.33;30/08/2016;3;8;2016;36
21190.13;31/08/2016;4;8;2016;36
23701.88;01/09/2016;5;9;2016;36
24082.17;02/09/2016;6;9;2016;36
24133.5;03/09/2016;7;9;2016;36
24161.25;04/09/2016;1;9;2016;36
24147.13;05/09/2016;2;9;2016;37
23480.46;06/09/2016;3;9;2016;37
21194.42;07/09/2016;4;9;2016;37
23576.04;08/09/2016;5;9;2016;37
24000.25;09/09/2016;6;9;2016;37
23815.46;10/09/2016;7;9;2016;37
23579.42;11/09/2016;1;9;2016;37
23527.54;12/09/2016;2;9;2016;38
22747.08;13/09/2016;3;9;2016;38
20541.75;14/09/2016;4;9;2016;38
23076.04;15/09/2016;5;9;2016;38
23659.96;16/09/2016;6;9;2016;38
23485;17/09/2016;7;9;2016;38
22697.71;18/09/2016;1;9;2016;38
22414.71;19/09/2016;2;9;2016;39
21565.38;20/09/2016;3;9;2016;39
19359.67;21/09/2016;4;9;2016;39
21172.21;22/09/2016;5;9;2016;39
21227.38;23/09/2016;6;9;2016;39
21390.33;24/09/2016;7;9;2016;39
21575.42;25/09/2016;1;9;2016;39
21102.29;26/09/2016;2;9;2016;40
20012.08;27/09/2016;3;9;2016;40
18180;28/09/2016;4;9;2016;40
16302.54;29/09/2016;5;9;2016;40
12988.5;30/09/2016;6;9;2016;40
12694.71;01/10/2016;7;10;2016;40
13372.13;02/10/2016;1;10;2016;40
16643.38;03/10/2016;2;10;2016;41
17853.38;04/10/2016;3;10;2016;41
17210.17;05/10/2016;4;10;2016;41
19935.46;06/10/2016;5;10;2016;41
20824.29;07/10/2016;6;10;2016;41
20917.33;08/10/2016;7;10;2016;41
21124.92;09/10/2016;1;10;2016;41
21232.79;10/10/2016;2;10;2016;42
20501.83;11/10/2016;3;10;2016;42
18455.46;12/10/2016;4;10;2016;42
20758.79;13/10/2016;5;10;2016;42
21161.38;14/10/2016;6;10;2016;42
20971.33;15/10/2016;7;10;2016;42
21064.71;16/10/2016;1;10;2016;42
20996.21;17/10/2016;2;10;2016;43
20442.92;18/10/2016;3;10;2016;43
18229.33;19/10/2016;4;10;2016;43
20484.5;20/10/2016;5;10;2016;43
20915.46;21/10/2016;6;10;2016;43
20918.92;22/10/2016;7;10;2016;43
20981.83;23/10/2016;1;10;2016;43
20914.92;24/10/2016;2;10;2016;44
20356.54;25/10/2016;3;10;2016;44
18330.21;26/10/2016;4;10;2016;44
20258.13;27/10/2016;5;10;2016;44
19670.17;28/10/2016;6;10;2016;44
18124.04;29/10/2016;7;10;2016;44
20449.25;30/10/2016;1;10;2016;44
20705.25;31/10/2016;2;10;2016;45
19814.13;01/11/2016;3;11;2016;45
17745.5;02/11/2016;4;11;2016;45
20059.58;03/11/2016;5;11;2016;45
20683.25;04/11/2016;6;11;2016;45
20849.29;05/11/2016;7;11;2016;45
21023.83;06/11/2016;1;11;2016;45
21054.54;07/11/2016;2;11;2016;46
20424.67;08/11/2016;3;11;2016;46
18375.29;09/11/2016;4;11;2016;46
20745.63;10/11/2016;5;11;2016;46
21391.38;11/11/2016;6;11;2016;46
21491.54;12/11/2016;7;11;2016;46
21781.13;13/11/2016;1;11;2016;46
21687.71;14/11/2016;2;11;2016;47
20835.29;15/11/2016;3;11;2016;47
18822.54;16/11/2016;4;11;2016;47
21386.67;17/11/2016;5;11;2016;47
22278.04;18/11/2016;6;11;2016;47
22287.46;19/11/2016;7;11;2016;47
22246.08;20/11/2016;1;11;2016;47
21911.46;21/11/2016;2;11;2016;48
20547.96;22/11/2016;3;11;2016;48
19002.29;23/11/2016;4;11;2016;48
21689.21;24/11/2016;5;11;2016;48
21806.92;25/11/2016;6;11;2016;48
21692.54;26/11/2016;7;11;2016;48
22293.75;27/11/2016;1;11;2016;48
22526.33;28/11/2016;2;11;2016;49
21604.38;29/11/2016;3;11;2016;49
19543.79;30/11/2016;4;11;2016;49
21525.21;01/12/2016;5;12;2016;49
22132.29;02/12/2016;6;12;2016;49
21883.21;03/12/2016;7;12;2016;49
22032.25;04/12/2016;1;12;2016;49
21669;05/12/2016;2;12;2016;50
20028.38;06/12/2016;3;12;2016;50
16659.88;07/12/2016;4;12;2016;50
14468.58;08/12/2016;5;12;2016;50
14720.42;09/12/2016;6;12;2016;50
15139.71;10/12/2016;7;12;2016;50
15853.71;11/12/2016;1;12;2016;50
18461.42;12/12/2016;2;12;2016;51
18966.83;13/12/2016;3;12;2016;51
18451.63;14/12/2016;4;12;2016;51
21489.25;15/12/2016;5;12;2016;51
22236.5;16/12/2016;6;12;2016;51
22364.75;17/12/2016;7;12;2016;51
22568.54;18/12/2016;1;12;2016;51
22196.79;19/12/2016;2;12;2016;52
21639.46;20/12/2016;3;12;2016;52
19705.88;21/12/2016;4;12;2016;52
22390.42;22/12/2016;5;12;2016;52
22790.83;23/12/2016;6;12;2016;52
23058.63;24/12/2016;7;12;2016;52
22984.04;25/12/2016;1;12;2016;52
23275.88;26/12/2016;2;12;2016;53
22546;27/12/2016;3;12;2016;53
20477.79;28/12/2016;4;12;2016;53
23093;29/12/2016;5;12;2016;53
23493.63;30/12/2016;6;12;2016;53
22919;31/12/2016;7;12;2016;53
